genre1,genre3,imdb_id,passed,type,title,bechdel_id,bechdel_rating,num_votes,runtime_minutes,imdb_rating,year,genre2
Animation,Short,tt0486978,Fail,short,Mobilier fidele,4983,0,361,4,6.5,1910,Comedy
Horror,Thriller,tt0070694,Pass,movie,"Silent Night, Bloody Night",4981,3,4275,81,5.4,1972,Mystery
Animation,Fantasy,tt2457282,Pass,movie,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,4980,3,3419,116,7.8,2013,Drama
Adventure,Comedy,tt0307453,Fail,movie,Shark Tale,4979,1,177885,90,6,2004,Animation
Comedy,,tt0115685,Fail,movie,"Birdcage, The",4977,2,87066,117,7.2,1996,
Horror,Thriller,tt1713476,Fail,movie,"Bay, The",4976,1,27103,84,5.7,2012,Sci-Fi
Action,,tt1606378,Fail,movie,A Good Day to Die Hard,4975,1,204944,98,5.3,2013,Thriller
Action,Comedy,tt2354196,Fail,movie,Croczilla,4974,0,791,90,4.2,2012,Adventure
Adventure,Comedy,tt0107875,Pass,movie,"Princess and the Goblin, The",4973,3,2748,82,6.8,1991,Animation
Drama,,tt0114151,Pass,movie,Poison Ivy II,4972,3,5872,106,4.5,1996,Thriller
Comedy,,tt0133046,Pass,movie,Teaching Mrs. Tingle,4971,3,20590,96,5.3,1999,Thriller
Drama,Thriller,tt1588398,Pass,movie,Sleeping Beauty,4970,3,32284,101,5.3,2011,Romance
Drama,Mystery,tt0357507,Fail,movie,Boogeyman,4968,2,30943,89,4.2,2005,Horror
Action,Sci-Fi,tt0115857,Fail,movie,Chain Reaction,4967,1,51767,107,5.7,1996,Drama
Adventure,Comedy,tt0090667,Fail,movie,Asterix in Britain (Asterix chez les Bretons),4966,0,11440,79,7.1,1986,Animation
Biography,Drama,tt2140373,Pass,movie,Saving Mr. Banks,4965,3,159204,125,7.5,2013,Comedy
Comedy,Romance,tt0243862,Pass,movie,Italian for Beginners,4964,3,13287,112,7.1,2000,Drama
Horror,,tt0486651,Pass,movie,Dark Mirror,4963,3,1452,86,4.7,2007,Thriller
Comedy,Horror,tt1984153,Pass,movie,Excision,4962,3,22225,81,6.1,2012,Drama
Comedy,Drama,tt0418455,Fail,movie,Adam's Apples,4961,0,49627,94,7.8,2005,Crime
Adventure,Western,tt0080855,Fail,movie,Heaven's Gate,4960,0,14862,219,6.8,1980,Drama
Comedy,Romance,tt0984130,Pass,movie,Miao Miao,4959,3,1131,83,5.9,2008,Drama
Crime,Mystery,tt0221218,Pass,movie,"Glass House, The",4958,3,36250,106,5.8,2001,Drama
Fantasy,,tt0245674,Fail,movie,Thir13en Ghosts,4957,1,85807,91,5.6,2001,Horror
Action,,tt0120660,Fail,movie,Enemy of the State,4955,1,238978,132,7.3,1998,Thriller
Biography,History,tt0110932,Fail,movie,Quiz Show,4954,2,68289,133,7.5,1994,Drama
Drama,,tt0104237,Pass,movie,Damage,4952,3,17825,111,6.8,1992,Romance
Horror,Thriller,tt0057693,Fail,movie,X: The Man with the X-Ray Eyes,4951,1,6918,79,6.6,1963,Sci-Fi
Comedy,Romance,tt0091578,Fail,movie,My Beautiful Laundrette,4949,2,15668,97,6.8,1985,Drama
Drama,Thriller,tt2309021,Pass,movie,We Are What We Are,4948,3,20931,105,5.9,2013,Horror
Drama,Horror,tt0103874,Pass,movie,Dracula,4947,3,209993,128,7.4,1992,Fantasy
Adventure,,tt2504614,Pass,movie,"Swing, The",4946,3,8,77,6.6,2012,
Drama,,tt0089276,Pass,movie,"Official Story, The",4945,3,9367,112,7.8,1985,History
Drama,Thriller,tt0041088,Fail,movie,Act of Violence,4944,2,5056,82,7.5,1948,Film-Noir
Comedy,,tt0032904,Pass,movie,"Philadelphia Story, The",4943,3,67772,112,7.9,1940,Romance
Musical,,tt1303803,Pass,movie,Standing Ovation,4942,3,779,105,3.2,2010,
Action,Animation,tt1305591,Pass,movie,Mars Needs Moms,4941,3,22199,88,5.4,2011,Adventure
Drama,Thriller,tt0103772,Fail,movie,Basic Instinct,4940,1,193699,127,7,1992,Mystery
Crime,Thriller,tt0445935,Pass,movie,Bordertown,4939,3,10696,112,6.1,2006,Mystery
Drama,,tt0374546,Fail,movie,"Spring, Summer, Fall, Winter... and Spring",4938,1,81645,103,8,2003,Romance
Action,Animation,tt0061369,Fail,movie,Asterix the Gaul (Asterix le Gaulois),4937,0,10582,68,6.6,1967,Adventure
Drama,Mystery,tt0074611,Pass,movie,"Haunting of Julia, The",4936,3,2190,98,6.3,1977,Horror
Comedy,,tt1277728,Pass,movie,Mid-August Lunch,4935,3,4121,75,7,2008,Drama
Biography,Drama,tt0221027,Fail,movie,Blow,4934,1,252683,124,7.6,2001,Crime
Crime,Mystery,tt0051201,Fail,movie,Witness for the Prosecution,4933,1,120538,116,8.4,1957,Drama
Comedy,,tt0125209,Pass,movie,I Think I Do,4932,3,1613,90,6.7,1997,Romance
Drama,,tt1072438,Fail,movie,Not Since You,4931,2,1929,90,5.5,2009,Romance
Animation,,tt1719009,Pass,video,Bratz: Pampered Petz,4930,3,131,70,3.8,2010,Family
Drama,,tt1440741,Fail,movie,Do Comeco ao Fim,4929,2,7982,94,6.6,2009,Romance
Comedy,Romance,tt0317198,Pass,movie,Bridget Jones: The Edge of Reason,4928,3,112561,108,6,2004,Drama
Fantasy,Mystery,tt0171363,Pass,movie,"Haunting, The",4926,3,75321,113,5,1999,Horror
Action,Drama,tt1894476,Pass,movie,How I Live Now,4925,3,29953,101,6.5,2013,Adventure
Adventure,Drama,tt2332579,Pass,movie,Crystal Fairy & the Magical Cactus and 2012,4924,3,8081,98,5.8,2013,Comedy
Adventure,Fantasy,tt1673423,Pass,tvMovie,My Babysitter's a Vampire,4923,3,3678,80,6.3,2010,Comedy
Biography,Crime,tt0993846,Pass,movie,"Wolf of Wall Street, The",4922,3,1318479,180,8.2,2013,Comedy
Adventure,,tt1170358,Pass,movie,"Hobbit: The Desolation of Smaug, The",4921,3,637373,161,7.8,2013,Fantasy
Horror,,tt0109327,Fail,movie,Brainscan,4920,1,11387,96,6.1,1994,Sci-Fi
Action,Thriller,tt0409182,Fail,movie,Poseidon,4918,2,102966,98,5.7,2006,Adventure
Drama,War,tt0107007,Fail,movie,Gettysburg,4917,0,28776,271,7.7,1993,History
Action,Drama,tt0069113,Fail,movie,"Poseidon Adventure, The",4916,1,44108,117,7.1,1972,Adventure
Comedy,Romance,tt0243155,Pass,movie,Bridget Jones's Diary,4915,3,239040,97,6.7,2001,Drama
Adventure,Comedy,tt1430607,Fail,movie,Arthur Christmas,4914,1,57960,97,7.1,2011,Animation
Adventure,Thriller,tt2076850,Pass,movie,Flukt,4913,3,4404,78,6.1,2012,Drama
Adventure,Drama,tt0359950,Pass,movie,"Secret Life of Walter Mitty, The",4912,3,308972,114,7.3,2013,Comedy
Crime,,tt1800241,Pass,movie,American Hustle,4911,3,469592,138,7.2,2013,Drama
Action,Drama,tt1206543,Fail,movie,Out of the Furnace,4910,1,113674,116,6.8,2013,Crime
Comedy,Romance,tt0045891,Pass,movie,How to Marry a Millionaire,4909,3,22054,95,6.9,1953,Drama
Action,,tt2016940,Pass,movie,Man of Tai Chi,4908,3,38170,105,6.1,2013,Drama
Adventure,Fantasy,tt1854564,Pass,movie,Percy Jackson: Sea of Monsters,4906,3,116003,106,5.8,2013,Family
Horror,,tt0077713,Fail,movie,I Spit on Your Grave,4905,0,27958,101,5.7,1978,Thriller
Comedy,Romance,tt0113321,Pass,movie,Home for the holidays,4904,3,13122,103,6.6,1995,Drama
Comedy,Romance,tt0104466,Pass,movie,Husbands and Wives,4903,3,28965,108,7.5,1992,Drama
Action,Mystery,tt0112715,Fail,movie,Congo,4902,0,45086,109,5.3,1995,Adventure
Biography,History,tt0074462,Fail,tvMovie,Edvard Munch,4901,1,3132,210,8.2,1974,Drama
Drama,Western,tt0038499,Fail,movie,Duel in the sun,4900,2,8585,146,6.8,1946,Romance
Drama,,tt0423169,Pass,movie,Sherrybaby,4899,3,11748,96,6.6,2006,
Comedy,,tt0770703,Pass,movie,What's Your Number,4897,3,78755,106,6.1,2011,Romance
Comedy,,tt0048605,Fail,movie,"Seven Year Itch, The",4896,1,37865,105,7.1,1955,Romance
Biography,,tt0168786,Fail,movie,Antwone Fisher,4895,1,35299,120,7.3,2002,Drama
Action,,tt0089118,Fail,movie,F/X,4894,1,19559,109,6.7,1986,Thriller
Crime,Mystery,tt0087909,Pass,movie,Phenomena,4893,3,25726,116,6.8,1985,Horror
Comedy,Romance,tt0452594,Fail,movie,"Break Up, The",4892,1,130839,106,5.8,2006,Drama
Mystery,Thriller,tt1654523,Fail,movie,Night Train to Lisbon,4891,1,19304,111,6.8,2013,Romance
Comedy,,tt0117979,Pass,movie,"Truth About Cats & Dogs, The",4890,3,27543,97,6.3,1996,Romance
Biography,Drama,tt2431286,Pass,movie,Philomena,4888,3,98613,98,7.6,2013,Comedy
Family,,tt1716767,Pass,movie,"Last Keepers, The",4887,3,2023,85,5.5,2013,Fantasy
Crime,Romance,tt0860866,Pass,movie,Far North,4886,3,2949,89,6.1,2007,Drama
Comedy,,tt1869653,Fail,movie,Rock Jocks,4884,1,509,91,5.3,2012,Sci-Fi
Horror,,tt0046876,Fail,movie,Creature from the Black Lagoon,4883,0,29509,79,7,1954,Sci-Fi
Horror,,tt0070294,Pass,movie,"Legend of Hell House, The",4882,3,12862,95,6.7,1973,
Comedy,,tt1758575,Pass,movie,Blue Like Jazz,4881,3,2987,108,5.9,2012,Drama
Comedy,,tt1322269,Pass,movie,August: Osage County,4880,3,88859,121,7.2,2013,Drama
Horror,Thriller,tt2226417,Fail,movie,Insidious: Chapter 2,4879,2,166142,106,6.6,2013,Mystery
Horror,,tt2415464,Pass,video,Hansel & Gretel,4878,3,3070,90,2.8,2013,
Action,Animation,tt0106364,Fail,movie,Batman: Mask of the Phantasm,4877,0,47995,76,7.8,1993,Adventure
Drama,,tt0274497,Pass,movie,Le fate ignoranti,4876,3,9106,106,7.3,2001,Romance
Comedy,,tt1621045,Pass,movie,Think Like a Man,4875,3,46491,123,6.5,2012,Romance
Comedy,Romance,tt0035567,Pass,movie,Woman of the Year,4870,3,9993,114,7.2,1942,Drama
Mystery,,tt0111549,Pass,movie,Uncovered,4869,3,2454,103,5.7,1994,Thriller
Fantasy,Mystery,tt0282209,Fail,movie,Darkness Falls,4868,1,31508,86,5,2003,Horror
Comedy,,tt2330546,Pass,movie,Les Reines du Ring (English: Wrestling Queens),4866,3,609,97,5.5,2013,Sport
Adventure,Family,tt0158811,Pass,movie,Muppets From Space,4865,3,19197,87,6.3,1999,Comedy
Horror,Thriller,tt0235712,Pass,movie,Ring 0: Birthday (Ringu 0: Bâsudei),4863,3,9012,99,6,2000,Mystery
Comedy,Romance,tt0060522,Fail,movie,How to Steal a Million,4862,0,26920,123,7.6,1966,Crime
Drama,Thriller,tt2046090,Pass,movie,Fin,4861,3,3622,88,4.9,2012,Sci-Fi
Drama,Sci-Fi,tt1798709,Fail,movie,Her,4860,2,583775,126,8,2013,Romance
Crime,Thriller,tt0116260,Pass,movie,Eye for an Eye,4859,3,16105,101,6.2,1996,Drama
Adventure,Comedy,tt2294629,Pass,movie,Frozen,4858,3,605784,102,7.4,2013,Animation
Drama,,tt2350496,Pass,movie,"Lunchbox, The",4857,3,54658,104,7.8,2013,Romance
Drama,Romance,tt0410297,Pass,movie,"Lake House, The",4856,3,147204,99,6.8,2006,Fantasy
Action,Thriller,tt2969656,Pass,movie,Gam-si-ja-deul,4855,3,7506,119,7.1,2013,Crime
Crime,Thriller,tt0045555,Pass,movie,"Big Heat, The",4854,3,26171,89,7.9,1953,Film-Noir
Drama,,tt2415174,Pass,movie,Moving Mountains,4853,3,48,104,7,2013,Family
Action,Drama,tt1951264,Pass,movie,"Hunger Games: Catching Fire, The",4851,3,646026,146,7.5,2013,Adventure
Drama,Mystery,tt0241073,Pass,movie,Yeogo goedam,4850,3,3243,105,6,1998,Horror
Biography,War,tt0051776,Pass,movie,"Inn of the Sixth Happiness, The",4849,3,4936,158,7.2,1958,Drama
Drama,,tt0876154,Pass,tvMovie,To Have and to Hold,4848,3,197,90,5.4,2006,
Action,Thriller,tt0804539,Pass,movie,Surviving Evil,4846,3,676,90,4.2,2009,Horror
Crime,Thriller,tt0315733,Pass,movie,21 grams,4845,3,233389,124,7.6,2003,Drama
Biography,Romance,tt0083967,Pass,movie,Frances,4844,3,7781,140,7.3,1982,Drama
Comedy,,tt2215395,Pass,movie,Paulette,4843,3,7190,87,6.6,2012,Crime
Drama,Thriller,tt0368447,Pass,movie,"Village, The",4842,3,255681,108,6.5,2004,Mystery
Drama,War,tt0110322,Pass,movie,Legends of the Fall,4841,3,160535,133,7.5,1994,Romance
Drama,,tt2296697,Pass,movie,Concussion,4840,3,6227,96,5.7,2013,
Comedy,Romance,tt0104040,Pass,movie,"Cutting Edge, The",4839,3,20122,101,6.9,1992,Drama
Drama,,tt0103994,Pass,movie,Como agua para chocolate,4838,3,17703,105,7.1,1992,Romance
Comedy,,tt0104670,Pass,movie,Ladybugs,4837,3,9635,90,5.5,1992,Sport
Drama,,tt2752200,Pass,movie,Jeune & jolie,4836,3,34516,95,6.7,2013,Romance
Action,Drama,tt0260191,Pass,tvMovie,Gundam Wing: The Movie - Endless Waltz,4835,3,2419,180,7.8,2000,Animation
Drama,,tt0419773,Pass,movie,Gespenster,4834,3,1499,85,6.8,2005,
Drama,,tt0887732,Pass,movie,Days and Clouds,4833,3,1608,118,6.9,2007,
Drama,Thriller,tt0284034,Pass,movie,demonlover,4832,3,5408,129,5.9,2002,Mystery
Comedy,,tt0116650,Pass,movie,Irma Vep,4831,3,6650,99,7.1,1996,Drama
Comedy,Family,tt0863091,Pass,movie,Mukhsin,4830,3,376,95,7.2,2006,Drama
Drama,,tt0386862,Pass,movie,"Forest for the Trees, The",4829,3,1747,81,7.2,2003,
Drama,,tt0300270,Pass,movie,"Holy Girl, The",4828,3,3883,106,6.8,2004,
Crime,History,tt1194238,Pass,movie,Polytechnique,4827,3,16034,77,7.2,2009,Drama
Thriller,,tt0272127,Pass,tvMovie,Hitched,4826,3,329,89,5.4,2001,
Action,Thriller,tt1591479,Fail,movie,Act of Valor,4825,0,68594,110,6.5,2012,Adventure
Action,Sci-Fi,tt0131646,Fail,movie,Wing Commander,4824,2,16748,100,4.3,1999,Adventure
Drama,,tt0997152,Fail,movie,"Experiment, The",4823,0,54427,96,6.4,2010,Thriller
Comedy,,tt0117102,Pass,movie,Mr. Wrong,4822,3,5074,96,3.9,1996,
Horror,Thriller,tt0175526,Pass,movie,Cherry Falls,4821,3,13360,92,5.2,2000,Mystery
Action,Thriller,tt0322259,Fail,movie,2 Fast 2 Furious,4820,1,267542,107,5.9,2003,Crime
Crime,Thriller,tt0490166,Pass,movie,London To Brighton,4819,3,8399,85,6.9,2006,Drama
Drama,Horror,tt2396701,Pass,movie,"Haunting of Whaley House, The",4818,3,2277,89,3.8,2012,Fantasy
Action,Sci-Fi,tt0118661,Pass,movie,"Avengers, The",4817,3,43486,89,3.8,1998,Adventure
Adventure,,tt1509788,Pass,movie,Ass Backwards,4816,3,2348,85,4.2,2013,Comedy
Action,Sci-Fi,tt0093171,Pass,movie,Hell Comes to Frogtown,4815,3,6197,86,5.6,1988,Comedy
Comedy,Music,tt2042568,Fail,movie,Inside Llewyn Davis,4814,1,150020,104,7.5,2013,Drama
Action,,tt0096465,Pass,movie,World Gone Wild,4813,3,907,95,5.1,1988,Sci-Fi
Adventure,Horror,tt0915460,Pass,movie,Grizzly Park,4812,3,2395,91,4,2008,Comedy
Drama,,tt0093415,Pass,movie,Light of Day,4811,3,2810,107,5.6,1987,Music
Horror,,tt1313244,Pass,movie,Hypothermia,4810,3,1580,73,3.9,2010,
Drama,,tt2103267,Pass,movie,Perfect Mothers,4808,3,34025,112,6.2,2013,Romance
Action,War,tt0099005,Fail,movie,Air America,4807,0,28395,113,5.8,1990,Comedy
Action,History,tt0277434,Pass,movie,We Were Soldiers,4806,3,138749,138,7.2,2002,Drama
Action,Fantasy,tt0831887,Fail,movie,"Spirit, The",4805,2,60913,103,4.8,2008,Crime
Adventure,Western,tt0129332,Fail,movie,Ravenous,4804,1,39155,101,7,1999,Horror
Horror,Sci-Fi,tt2881698,Fail,movie,Skinwalker Ranch,4803,0,4496,86,5.1,2013,Mystery
Adventure,Mystery,tt0778631,Fail,movie,Brave Story,4802,1,1444,112,6.6,2006,Animation
Action,Thriller,tt0065377,Pass,movie,Airport,4801,3,18864,137,6.6,1970,Drama
Comedy,Music,tt0910847,Fail,movie,Breakfast with Scot,4800,1,3137,90,6.8,2007,Drama
Mystery,,tt0167752,Pass,movie,"4th Floor, The",4799,3,5069,90,5.8,1999,Thriller
Comedy,,tt0444653,Pass,movie,Keeping Mum,4798,3,34418,99,6.8,2005,Crime
Biography,Romance,tt0079596,Pass,movie,My Brilliant Career,4797,3,4259,100,7.2,1979,Drama
Drama,Romance,tt0206275,Pass,movie,Save the Last Dance,4796,3,60745,112,6.2,2001,Music
Action,Thriller,tt0388482,Fail,movie,Transporter 2,4795,1,199848,87,6.3,2005,Crime
Horror,Thriller,tt0120681,Pass,movie,From Hell,4792,3,152558,122,6.8,2001,Mystery
Adventure,Horror,tt1401143,Fail,movie,Rare Exports,4790,0,28712,84,6.7,2010,Fantasy
Biography,,tt2018086,Pass,movie,Camille Claudel 1915,4788,3,3614,95,6.5,2013,Drama
Comedy,Romance,tt0118843,Pass,movie,"Black Cat, White Cat",4787,3,53100,127,8.1,1998,Crime
Mystery,Thriller,tt0284978,Fail,movie,Cypher,4785,1,30946,95,6.8,2002,Sci-Fi
Drama,Romance,tt0307479,Fail,movie,Solaris,4784,1,81895,99,6.2,2002,Mystery
Crime,Romance,tt0369053,Fail,movie,Separate Lies,4783,1,4220,85,6.5,2005,Drama
Biography,Drama,tt0103939,Fail,movie,Chaplin,4782,1,56864,143,7.5,1992,Comedy
Comedy,Romance,tt2390361,Pass,movie,Enough Said,4781,3,62031,93,7,2013,Drama
Drama,Romance,tt1273204,Pass,movie,David's Birthday,4780,3,2408,106,6.6,2009,Mystery
Action,,tt0105477,Fail,movie,Stop! Or My Mom Will Shoot,4779,2,41780,87,4.3,1992,Comedy
Action,Sport,tt0116277,Fail,movie,"Fan, The",4778,1,48055,116,5.9,1996,Drama
Action,Drama,tt2017038,Fail,movie,All is Lost,4777,0,79682,106,6.9,2013,Adventure
Documentary,,tt2088714,Pass,movie,Call Me Kuchu,4776,3,793,87,7.6,2012,Drama
Comedy,Thriller,tt0023293,Pass,movie,"Old Dark House, The",4775,3,10717,72,7.1,1932,Horror
Comedy,,tt0095687,Pass,movie,My Stepmother Is an Alien,4774,3,26196,105,5.4,1988,Sci-Fi
Drama,Thriller,tt0224005,Pass,movie,Los renglones torcidos de Dios,4771,3,79,103,6.2,1983,Mystery
Drama,Mystery,tt0375210,Fail,movie,White Noise,4769,1,48674,101,5.5,2005,Horror
Action,Comedy,tt2404738,Pass,movie,Witching and Bitching,4768,3,14292,112,6.4,2013,Adventure
Horror,,tt1052040,Fail,movie,Seventh Moon,4767,0,3006,87,4.6,2008,Thriller
Drama,,tt0077707,Fail,movie,L'hypothese du tableau vole,4766,0,1089,66,7.4,1979,Mystery
Drama,Horror,tt0815245,Pass,movie,"Uninvited, The",4765,3,79366,87,6.3,2009,Fantasy
Horror,,tt1245112,Fail,movie,[Rec] 2,4764,1,72002,85,6.5,2009,Thriller
Action,Drama,tt0806203,Pass,movie,Carriers,4763,3,45983,85,6,2009,Adventure
Crime,Horror,tt0435528,Fail,movie,Whisper,4762,2,9508,94,5.7,2007,Drama
Comedy,Drama,tt0422015,Pass,movie,Le couperet,4761,3,7951,117,7.4,2005,Crime
Comedy,Romance,tt0098453,Pass,movie,Teen Witch,4760,3,9082,93,6.1,1989,Fantasy
Comedy,Musical,tt2481198,Pass,movie,Sunshine on Leith,4759,3,6902,100,6.6,2013,Drama
Comedy,,tt0896986,Fail,movie,La torre de Suso,4757,1,887,95,6.5,2007,Drama
Action,Fantasy,tt1981115,Pass,movie,Thor: The Dark World,4756,3,649673,112,6.8,2013,Adventure
Adventure,Musical,tt0064418,Pass,movie,"Hello, Dolly!",4755,3,14993,146,7.1,1969,Comedy
Comedy,Musical,tt0048445,Pass,movie,Oklahoma!,4754,3,12526,145,7.1,1955,Drama
Action,Sci-Fi,tt1731141,Fail,movie,Ender's Game,4753,2,235394,114,6.6,2013,Adventure
Crime,Mystery,tt0120890,Pass,movie,Wild Things,4752,3,117624,108,6.5,1998,Drama
Crime,Thriller,tt2247432,Pass,movie,Go for Sisters,4751,3,584,123,6.4,2013,Drama
Crime,Thriller,tt0100150,Fail,movie,Miller's Crossing,4750,0,132983,115,7.7,1990,Drama
Comedy,Fantasy,tt0114787,Fail,movie,Underground,4749,1,57679,170,8.1,1995,Drama
Comedy,,tt0439478,Pass,movie,Boynton Beach Club,4747,3,1039,105,6.4,2005,Romance
Drama,,tt1757746,Fail,movie,Extracted,4746,1,12647,89,6.5,2012,Sci-Fi
Comedy,,tt0379363,Pass,movie,Malibu Spring Break,4745,3,457,77,2.4,2003,
Animation,Fantasy,tt2140203,Pass,movie,Okami kodomo no ame to yuki,4744,3,43226,117,8.1,2012,Drama
Drama,,tt2147728,Pass,movie,I Used to Be Darker,4743,3,984,89,5.6,2013,Music
Drama,,tt1900908,Pass,movie,Klip,4742,3,6724,102,5.7,2012,
Comedy,,tt0079813,Pass,movie,Rock 'n' Roll High School,4741,3,9953,93,6.7,1979,Music
Crime,Thriller,tt2193215,Pass,movie,"Counselor, The",4740,3,99929,117,5.3,2013,Drama
Adventure,Mystery,tt0302674,Fail,movie,Gerry,4738,0,18645,103,6.1,2002,Drama
Drama,,tt0093010,Pass,movie,Fatal Attraction,4737,3,83434,119,6.9,1987,Thriller
Drama,,tt0101829,Fail,movie,Europa,4736,0,21053,112,7.6,1991,Thriller
Adventure,Romance,tt0196069,Fail,movie,Samsara,4735,0,7872,145,7.7,2001,Drama
Action,Crime,tt0236027,Fail,movie,Blinkende lygter ('Flickering Lights'),4734,1,21622,109,7.6,2000,Comedy
Adventure,,tt1982177,Fail,movie,Exit Marrakech,4733,2,830,123,6.3,2013,Drama
Horror,,tt1757742,Pass,movie,Apartment 143,4732,3,11335,80,5.1,2011,Thriller
Comedy,,tt0105793,Fail,movie,Wayne's World,4731,1,153367,94,7,1992,Music
Drama,,tt0932669,Pass,movie,Older Than America,4730,3,987,102,5.3,2008,
Adventure,Comedy,tt0344854,Fail,movie,Arthur and the Invisibles,4729,0,36279,94,6,2006,Animation
Drama,,tt0816530,Pass,movie,Imprint,4728,3,669,84,5.7,2007,Thriller
Drama,History,tt0367000,Pass,movie,House of Voices (Saint Ange),4726,3,4603,98,5,2004,Fantasy
Adventure,History,tt0087892,Pass,movie,A Passage to India,4725,3,18499,164,7.3,1984,Drama
Crime,Thriller,tt0445620,Fail,movie,Paradise Now,4724,1,23039,91,7.4,2005,Drama
Comedy,,tt0342492,Fail,movie,De grønne slagtere ('Green Butchers'),4723,1,21851,100,7.3,2003,Drama
Drama,,tt0062990,Pass,movie,"Fox, The",4722,3,1102,110,6.6,1967,
Animation,Family,tt0306646,Fail,movie,Ringing Bell (Chirin no Suzu),4721,0,775,47,7.1,1978,Drama
Adventure,Comedy,tt0213203,Pass,movie,Rugrats in Paris:,4720,3,12326,78,6.2,2000,Animation
Comedy,Horror,tt0105643,Pass,movie,Troll 2,4719,3,32393,95,3,1990,Fantasy
Action,Animation,tt0489134,Fail,video,Last Order: Final Fantasy VII,4718,0,1518,25,7.3,2005,Adventure
Action,Drama,tt0109791,Fail,movie,Felidae,4717,1,4362,82,7.1,1994,Animation
Comedy,Romance,tt2066133,Pass,movie,"Wine of Summer, The",4715,3,387,90,5.9,2013,Drama
Biography,Drama,tt1837703,Fail,movie,"Fifth Estate, The",4714,1,40650,128,6.2,2013,Crime
Adventure,Drama,tt0306474,Pass,movie,Arite hime/Princess Arete,4712,3,678,105,6.6,2001,Animation
Comedy,Fantasy,tt0362165,Fail,movie,Son of the Mask,4711,1,55508,94,2.2,2005,Family
Drama,,tt0046750,Pass,movie,Late Chrysanthemuns,4710,3,1063,101,7.4,1954,
Horror,,tt0120694,Pass,movie,Halloween H20: 20 Years Later,4709,3,72602,86,5.8,1998,Thriller
Horror,,tt0082495,Pass,movie,Halloween II,4708,3,86620,92,6.5,1981,
Comedy,Fantasy,tt2194499,Pass,movie,About Time,4707,3,332716,123,7.8,2013,Drama
Horror,,tt0099253,Pass,movie,Child's Play 2,4706,3,50009,84,5.9,1990,Thriller
Horror,,tt0094862,Pass,movie,Child's Play,4705,3,98306,87,6.6,1988,Thriller
Drama,,tt2278871,Pass,movie,Blue Is the Warmest Color,4704,3,148014,180,7.7,2013,Romance
Action,Drama,tt0202677,Fail,movie,"Way of the Gun, The",4703,2,33174,119,6.7,2000,Crime
Horror,,tt0025465,Pass,movie,Maniac,4702,3,2443,51,3.7,1934,Sci-Fi
Horror,,tt1813609,Pass,movie,A Haunting at Silver Falls,4701,3,2831,96,4.8,2013,Thriller
Action,Drama,tt0036400,Fail,movie,Judo Saga (Sanshiro Sugata),4699,0,4872,79,6.7,1943,Adventure
Drama,,tt0036947,Pass,movie,"Most Beautiful (Ichiban utsukushiku), The",4698,3,2047,85,5.7,1944,
Action,Crime,tt0110475,Fail,movie,"Mask, The",4697,1,372207,101,6.9,1994,Comedy
Horror,Thriller,tt0381966,Pass,movie,Creep,4696,3,29546,85,5.6,2004,Mystery
Crime,Thriller,tt0288439,Fail,movie,Bang Bang You're Dead,4695,1,12718,93,7.8,2002,Drama
Action,Family,tt0790781,Pass,tvMovie,Wendy Wu: Homecoming Warrior,4694,3,6446,91,5.5,2006,Adventure
Fantasy,Romance,tt0259711,Fail,movie,Vanilla Sky,4693,1,259968,136,6.9,2001,Mystery
Drama,,tt1582271,Pass,movie,"Good Doctor, The",4691,3,6791,91,5.5,2011,Thriller
Action,Thriller,tt0444628,Pass,movie,Fay Grim,4690,3,4404,118,6.2,2006,Comedy
Action,,tt1211956,Fail,movie,Escape Plan,4689,2,238463,115,6.7,2013,Thriller
Horror,,tt0384806,Pass,movie,"Amityville Horror, The",4688,3,110836,90,6,2005,
Horror,,tt0078767,Pass,movie,"Amityville Horror, The",4687,3,38730,117,6.2,1979,
Biography,Drama,tt1772373,Pass,tvMovie,"Craiglist Killer, The",4686,3,2515,87,5.3,2011,Crime
Action,Horror,tt0091499,Fail,movie,Maximum Overdrive,4684,2,32042,98,5.5,1986,Comedy
Action,Crime,tt1450321,Fail,movie,Filth,4681,1,107120,97,7.1,2013,Comedy
Documentary,,tt0145937,Fail,movie,Naqoyqatsi,4680,0,5819,89,6.6,2002,Music
Horror,Sci-Fi,tt0218553,Pass,movie,Ring 2 (Ringu 2),4679,3,13372,95,5.9,1999,Mystery
Drama,,tt0113725,Pass,movie,Maborosi,4678,3,5950,110,7.5,1995,
Action,Crime,tt1535109,Fail,movie,Captain Phillips,4677,1,446807,134,7.8,2013,Biography
Comedy,,tt0257516,Pass,movie,Cursed,4676,3,32407,97,5,2005,Horror
Horror,,tt0178868,Pass,movie,Ring (Ringu),4675,3,68310,96,7.2,1998,Mystery
